"Original_station_cast","Location_Station_Number","Location","Station_Number","Depth","Salinity","Temperature","Pressure","Density","Conductivity","Oxygen","Turbidity","Chlorophyll","Max_Depth","Station"
"PE486_S12C01","PE486_8","PE486","8",23.071,34.5593,6.9617,23.28,1027.05688876615,34.860333,299.721,4.2948,0.6409,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",23.787,34.5586,6.9608,24.003,1027.05977477405,34.85919,300.123,4.3489,0.6244,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",24.369,34.5584,6.9601,24.59,1027.06240161364,34.85865,299.607,4.3295,0.5988,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",24.813,34.558,6.9598,25.038,1027.06418074299,34.858253,300.13,4.5096,0.5655,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",25.14,34.5577,6.9597,25.368,1027.06547039074,34.85791,300.031,4.4198,0.6348,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",25.346,34.5575,6.9596,25.576,1027.06627982257,34.857785,299.471,4.5487,0.6715,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",25.51,34.557,6.9595,25.741,1027.06665790727,34.857346,299.829,4.4483,0.6033,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",25.809,34.5565,6.9593,26.043,1027.0676768127,34.856839,299.875,4.3145,0.5423,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",26.337,34.5565,6.9593,26.576,1027.07011629201,34.857026,299.896,4.3964,0.542,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",27.02,34.556,6.959,27.265,1027.07292019483,34.856693,300.421,4.5119,0.6847,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",27.694,34.5556,6.9589,27.946,1027.07573805008,34.856457,300.011,4.4805,0.6225,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",28.21,34.5557,6.9588,28.466,1027.07820990365,34.856761,299.51,4.4282,0.5684,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",28.568,34.5557,6.9587,28.828,1027.07988044583,34.856801,299.956,4.4403,0.5548,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",28.892,34.5556,6.9586,29.155,1027.08131261851,34.856735,299.962,4.4411,0.5555,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",29.247,34.5556,6.9584,29.513,1027.08297862359,34.8568,299.424,4.5077,0.5248,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",29.6,34.5553,6.9585,29.869,1027.0843595622,34.856706,299.283,4.6168,0.6304,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",29.94,34.5548,6.9581,30.212,1027.08559360598,34.856027,299.626,4.506,0.9617,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",30.365,34.555,6.9579,30.641,1027.08774086379,34.856272,299.147,4.4382,1.3549,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",30.959,34.5543,6.9583,31.24,1027.08987975875,34.856352,298.354,4.5347,1.2092,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",31.606,34.5545,6.9578,31.893,1027.09309346967,34.856256,298.578,4.6722,1.0154,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",32.175,34.554,6.9574,32.467,1027.09538460562,34.855733,298.938,4.6894,1.0744,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",32.608,34.5538,6.9573,32.905,1027.09724647453,34.855684,298.956,4.7195,1.2052,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",32.936,34.5538,6.9573,33.236,1027.09876121716,34.855754,300.092,4.7308,0.9215,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",33.217,34.5539,6.9572,33.519,1027.10014826256,34.855989,299.378,4.8432,0.7768,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",33.508,34.5537,6.9572,33.813,1027.10133732038,34.855919,299.406,4.753,0.8878,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",33.863,34.553,6.9572,34.171,1027.1024283817,34.855485,298.827,4.5962,1.0444,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",34.323,34.5531,6.9572,34.635,1027.10462988008,34.85579,299.236,4.6379,0.8271,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",34.88,34.5531,6.9572,35.197,1027.10720163747,34.855999,299.258,4.6741,0.8164,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",35.467,34.553,6.9572,35.79,1027.10983704706,34.856162,299.908,4.6406,0.7712,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",35.942,34.5526,6.9573,36.269,1027.11170244671,34.856179,299.584,4.7132,0.8702,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",36.372,34.553,6.9573,36.703,1027.11400107853,34.856677,299.503,4.7259,1.3624,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",36.887,34.5533,6.9573,37.223,1027.11661504082,34.857214,300.076,4.6896,1.0821,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",37.476,34.5528,6.9574,37.817,1027.11892841482,34.857103,299.733,4.7029,0.9887,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",37.964,34.5523,6.9573,38.309,1027.12080265152,34.856824,299.81,4.6862,0.968,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",38.201,34.5522,6.9573,38.549,1027.12182265656,34.856784,299.681,4.7299,1.0582,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",38.289,34.5521,6.9577,38.637,1027.12209190491,34.85711,299.617,4.6864,1.805,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",38.309,34.5523,6.9588,38.657,1027.12218782195,34.858269,299.732,4.604,1.2209,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",38.407,34.5525,6.9586,38.757,1027.12282935079,34.858329,299.206,4.6698,0.9721,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",38.648,34.5526,6.9581,39,1027.12408846722,34.858008,298.975,4.5657,0.9773,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",38.938,34.5523,6.9577,39.293,1027.12524987578,34.857537,299.398,4.8234,0.9849,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",39.42,34.5523,6.9574,39.78,1027.1275196364,34.857494,299.451,4.7445,1.2302,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",39.969,34.5524,6.9574,40.333,1027.13012808635,34.857876,299.464,4.6876,1.1203,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",40.44,34.5524,6.9573,40.808,1027.13231526649,34.857984,298.888,4.8242,1.2896,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",40.804,34.5518,6.9573,41.176,1027.13353003532,34.857575,299.312,4.9293,1.123,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",41.04,34.5518,6.9572,41.414,1027.1346328066,34.857633,298.709,4.7261,0.9498,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",41.245,34.5519,6.9574,41.621,1027.13563044767,34.857965,299.099,4.4627,0.8348,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",41.489,34.5519,6.9575,41.867,1027.13674217377,34.858283,299.647,4.6398,0.8553,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",41.876,34.5519,6.9573,42.258,1027.13855877583,34.858228,299.336,4.8895,0.9018,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",42.396,34.5518,6.9574,42.782,1027.14086425134,34.858438,299.356,4.8931,0.9182,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",43.014,34.5523,6.9575,43.406,1027.14409620905,34.859184,299.991,4.9154,1.0042,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",43.661,34.552,6.9576,44.059,1027.14683548193,34.859416,299.583,5.1927,0.9921,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.171,34.5516,6.9576,44.574,1027.14887901126,34.859199,299.604,5.3504,1.0425,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.408,34.5512,6.9577,44.813,1027.14964597446,34.85913,298.387,6.0276,1.127,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.332,34.5512,6.9585,44.737,1027.14918765775,34.859794,299.809,5.2409,1.2013,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.275,34.5515,6.9586,44.679,1027.1491429684,34.860147,299.388,5.1277,1.2303,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.524,34.5519,6.9582,44.93,1027.15065926861,34.860232,299.433,5.4604,1.1411,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.061,34.5516,6.9581,45.473,1027.15292283962,34.860122,299.439,5.4702,1.0396,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.63,34.5516,6.9579,46.047,1027.15557652615,34.860222,300.051,5.3177,1.0385,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.074,34.5515,6.9579,46.495,1027.15754792488,34.860345,299.112,5.379,1.103,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.536,34.5518,6.9579,46.961,1027.15991429906,34.860839,298.941,5.4795,1.4893,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.898,34.5515,6.958,47.326,1027.16133579148,34.860718,299.324,5.4458,1.4342,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.965,34.5511,6.9582,47.394,1027.16130656584,34.86064,298.827,5.6309,1.1694,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.733,34.5514,6.9591,47.159,1027.16034147566,34.861595,298.517,5.8857,1.1203,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.671,34.5514,6.9586,47.097,1027.16012700288,34.861192,298.887,5.5567,1.1907,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.709,34.5435,6.9586,47.136,1027.15413065125,34.854002,298.928,5.5544,1.0826,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.791,34.5515,6.9585,47.218,1027.1607725491,34.86118,298.917,5.4402,1.0906,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.957,34.5514,6.9586,47.386,1027.16144911967,34.861246,298.923,5.4987,1.091,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.246,34.5515,6.9582,47.678,1027.16291844892,34.861154,298.928,5.4453,1.1097,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.342,34.5514,6.9583,47.774,1027.16326563048,34.861145,298.924,5.8399,1.1236,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.227,34.5519,6.9586,47.658,1027.16308426341,34.861856,298.9,5.7016,1.1526,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.842,34.5513,6.9595,47.27,1027.16071578054,34.861968,299.492,5.6106,1.2111,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.61,34.5511,6.9596,47.035,1027.15947054912,34.861697,299.14,5.6911,1.5184,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.704,34.5511,6.9593,47.13,1027.15994665527,34.8615,298.524,5.6573,1.3559,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.004,34.5513,6.9591,47.433,1027.16151680434,34.861685,299.559,5.6367,1.2628,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.22,34.5514,6.9588,47.652,1027.16263834032,34.861637,299.119,5.6772,1.1898,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.117,34.5512,6.959,47.547,1027.16197400018,34.861486,299.098,5.8125,1.1451,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.855,34.5512,6.9599,47.282,1027.16063717945,34.86216,299.736,5.7894,1.1478,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.743,34.5514,6.9597,47.17,1027.16030879606,34.862181,298.734,5.5898,1.1721,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.728,34.5515,6.9594,47.155,1027.16035983736,34.861953,299.218,5.5182,1.1268,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.666,34.5511,6.9595,47.092,1027.15974514606,34.861701,298.611,5.5571,1.1313,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.665,34.5513,6.9594,47.09,1027.15990615296,34.861753,298.915,5.6238,1.1624,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.815,34.5516,6.9594,47.243,1027.16084057963,34.862077,298.397,5.7422,1.3278,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.968,34.5515,6.9589,47.397,1027.16153610302,34.861682,298.799,5.8577,1.3253,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.067,34.5515,6.959,47.497,1027.16197974593,34.861767,298.795,5.7473,1.2549,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.172,34.5509,6.9588,47.603,1027.16202337112,34.861164,298.686,5.6477,1.1989,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.277,34.5514,6.9584,47.709,1027.16295443756,34.861281,298.734,6.146,1.1033,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.256,34.5513,6.9586,47.687,1027.16274796372,34.86128,298.797,6.0531,1.0786,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.958,34.551,6.9601,47.386,1027.16092896261,34.862294,298.211,5.9379,1.1004,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.567,34.5509,6.9604,46.992,1027.15900683914,34.862295,299.061,5.6852,1.136,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.379,34.5514,6.9603,46.802,1027.15854226931,34.86258,299.249,5.7801,1.1987,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.509,34.5519,6.9601,46.933,1027.15956004281,34.86293,298.895,5.8813,1.2935,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.874,34.551,6.96,47.302,1027.16055851782,34.862074,298.904,5.8237,1.2892,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.223,34.5511,6.9589,47.655,1027.16240374675,34.861376,298.966,5.7899,1.2975,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.214,34.551,6.9586,47.645,1027.16232134017,34.861058,299.589,5.8608,1.2665,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.117,34.5511,6.9592,47.547,1027.16186817051,34.861649,298.493,5.871,1.209,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.838,34.5517,6.9596,47.266,1027.16099629255,34.862378,298.781,5.7424,1.2262,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.618,34.5513,6.9595,47.044,1027.15968187881,34.86184,298.267,5.7487,1.3887,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.443,34.5512,6.96,46.867,1027.1587248097,34.862113,298.699,5.9264,1.772,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.391,34.5515,6.96,46.814,1027.15871682956,34.862364,299.784,5.5372,1.5049,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.495,34.5513,6.9599,46.92,1027.15905926938,34.862133,299.6,5.8622,1.3579,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.689,34.551,6.9599,47.115,1027.15971686963,34.861928,299.894,5.6187,1.2085,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.919,34.5514,6.9592,47.348,1027.16119227621,34.861823,300.087,5.9304,1.3138,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",47.061,34.5497,6.9596,47.491,1027.16046239089,34.860705,299.708,5.9547,1.3365,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.992,34.5508,6.9593,47.421,1027.16104343269,34.861328,299.706,5.8388,1.2706,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.785,34.5509,6.9598,47.212,1027.16009629607,34.861789,299.686,5.667,1.3633,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.658,34.5513,6.9598,47.084,1027.15982336936,34.862106,299.148,5.6929,1.3665,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.689,34.5515,6.9595,47.116,1027.1601675869,34.862086,299.569,5.6961,1.3197,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.711,34.5515,6.9594,47.138,1027.16028206596,34.862014,299.603,5.7464,1.2261,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.621,34.5514,6.9596,47.047,1027.15975993111,34.862066,297.718,5.8313,1.1746,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.459,34.5512,6.9598,46.883,1027.15882567362,34.862013,298.897,5.8039,1.2138,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.289,34.5509,6.9601,46.711,1027.1577628208,34.861851,299.372,5.6793,1.2255,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.149,34.5509,6.96,46.571,1027.15713617773,34.861722,298.983,5.5296,1.1763,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.191,34.551,6.9601,46.612,1027.15738807472,34.861869,298.501,5.4229,2.0234,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.462,34.551,6.9596,46.886,1027.15871074146,34.861594,298.9,5.6618,3.1274,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.736,34.5512,6.9593,47.163,1027.16017578493,34.861611,300.155,5.8635,2.183,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.722,34.5513,6.9591,47.148,1027.16021299137,34.861554,298.765,5.8,1.5958,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.411,34.5454,6.96,46.835,1027.15404504882,34.856879,298.489,6.0202,1.3546,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.976,34.5514,6.9599,46.396,1027.15674022149,34.861987,297.734,6.0338,1.5573,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.522,34.5516,6.9597,45.938,1027.15482891475,34.861778,298.487,5.7185,1.4215,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.156,34.5514,6.9589,45.568,1027.15309050604,34.860693,297.923,5.5666,1.3117,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.099,34.5511,6.9587,45.51,1027.15261832727,34.860238,298.863,5.8968,1.374,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.455,34.5511,6.9585,45.87,1027.15429297123,34.860204,298.486,5.6733,1.3772,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.802,34.5508,6.9595,46.22,1027.15552139968,34.861049,299.056,5.6176,1.3346,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.789,34.5512,6.9595,46.207,1027.15577457485,34.861431,298.662,5.588,1.2392,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.563,34.5511,6.9595,45.979,1027.15465333617,34.861096,298.671,5.5093,1.2442,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.356,34.5513,6.9594,45.77,1027.15386733347,34.861144,298.72,5.6992,1.5258,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.21,34.5511,6.9592,45.622,1027.15306157684,34.860719,298.765,5.7856,1.4783,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.163,34.5513,6.959,45.575,1027.15303053856,34.860752,298.078,5.5617,1.4192,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.238,34.551,6.9589,45.651,1027.15315757642,34.860449,299.12,5.6289,1.2329,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.397,34.551,6.9587,45.811,1027.15391722767,34.860289,299.258,5.6008,1.1474,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.607,34.5512,6.9585,46.024,1027.15507567397,34.860352,298.884,5.5614,1.1535,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.802,34.5512,6.9583,46.219,1027.1559954434,34.860296,298.361,5.7145,1.1316,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.907,34.5513,6.9579,46.326,1027.15661844176,34.860045,299.194,5.7298,1.0694,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.818,34.5514,6.9581,46.236,1027.15625720218,34.860289,299.401,5.5998,1.2029,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.513,34.5509,6.9591,45.928,1027.15431901283,34.86066,299.538,5.6821,1.2804,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.081,34.5503,6.9591,45.493,1027.15185993358,34.859826,299.236,5.8261,1.255,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.825,34.5497,6.959,45.234,1027.15021986161,34.859057,298.705,5.7925,1.279,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.951,34.5511,6.9589,45.361,1027.15190899747,34.860345,298.504,5.4857,1.4939,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.367,34.5513,6.9585,45.781,1027.15404212642,34.860388,298.286,5.5023,2.2102,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.818,34.5518,6.9583,46.236,1027.15654219184,34.860767,299.237,5.6639,2.7919,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.011,34.5513,6.9578,46.431,1027.15711263696,34.860075,298.962,5.6812,1.7824,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.916,34.5507,6.9582,46.335,1027.15614915075,34.859721,299.038,5.6467,1.3356,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.627,34.5508,6.9588,46.044,1027.15481303209,34.860273,298.892,5.5894,1.1024,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.242,34.5512,6.9587,45.655,1027.15335986055,34.860402,298.836,5.4713,1.1311,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.913,34.5511,6.9588,45.323,1027.15174897651,34.860218,298.799,5.5345,1.2876,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",44.846,34.5515,6.9588,45.255,1027.15175052933,34.860593,298.199,5.7932,1.185,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.106,34.5512,6.9587,45.518,1027.15273309003,34.860332,298.66,5.6575,1.1511,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.603,34.5514,6.9587,46.019,1027.1551814644,34.860725,298.164,5.5614,1.1322,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.069,34.5507,6.9583,46.489,1027.15683985454,34.859912,297.99,5.6627,1.1364,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",46.168,34.5507,6.9583,46.589,1027.15729734288,34.859925,298.992,5.4721,1.1601,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.886,34.5509,6.9589,46.304,1027.15606683955,34.860554,297.415,5.4513,1.1247,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.414,34.5516,6.9587,45.829,1027.15446855291,34.860891,298.721,5.6866,1.1356,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.066,34.5512,6.9588,45.477,1027.15253168712,34.860421,298.765,5.5348,1.1111,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.019,34.5505,6.9587,45.429,1027.15177877575,34.859738,298.904,5.5666,1.2023,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.249,34.5509,6.9588,45.662,1027.15314356751,34.860207,298.093,5.5543,1.7032,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.552,34.5514,6.9588,45.967,1027.15492973824,34.860806,299.731,5.6201,1.6249,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.726,34.5516,6.9586,46.143,1027.15591890926,34.860843,298.88,5.4525,1.363,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.785,34.551,6.9585,46.202,1027.15573368449,34.860265,299.366,5.302,1.218,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.869,34.5506,6.9586,46.288,1027.15580064644,34.860025,298.438,5.1959,1.0628,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.874,34.5508,6.9586,46.293,1027.15597984566,34.860178,299.435,5.1109,0.9211,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.703,34.5508,6.9587,46.12,1027.15517455613,34.860307,298.511,5.2672,2.1464,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.501,34.551,6.9589,45.916,1027.15436993655,34.860571,298.298,5.3388,2.1069,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.457,34.5525,6.9584,45.872,1027.15541022923,34.861468,298.673,5.1431,1.6304,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.555,34.5493,6.9586,45.971,1027.1533342833,34.8587,299.288,5.0873,1.4494,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.656,34.5515,6.9585,46.073,1027.15553433298,34.86063,298.879,5.3181,1.2342,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.717,34.5513,6.9576,46.134,1027.15578154531,34.859658,298.373,5.355,1.1254,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.701,34.5511,6.9574,46.118,1027.15557967879,34.859242,298.195,5.1483,0.9572,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.576,34.5509,6.9577,45.992,1027.15480542291,34.859366,299.693,5.1134,0.8487,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.422,34.5509,6.9582,45.836,1027.15402258523,34.859747,298.865,5.1485,0.848,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.44,34.5511,6.9584,45.855,1027.15423817649,34.86012,298.954,5.3423,0.9803,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.623,34.551,6.9578,46.039,1027.15508477929,34.859585,299.521,5.2425,0.9841,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.771,34.5507,6.9577,46.189,1027.15555036114,34.859325,299.07,5.5064,0.9655,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.749,34.5506,6.958,46.167,1027.15533006173,34.859423,299.125,5.4801,0.9708,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.671,34.5506,6.958,46.088,1027.15496864198,34.859434,299.661,5.395,0.9503,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.652,34.5509,6.958,46.069,1027.15511620625,34.859658,299.267,5.4238,1.0068,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.661,34.5511,6.9576,46.078,1027.15536902307,34.859455,298.134,5.3685,0.983,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.626,34.551,6.9575,46.043,1027.15514456599,34.85925,298.985,5.2758,1.0287,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.547,34.5506,6.9581,45.963,1027.15438294487,34.859407,298.856,5.2045,1.0175,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.553,34.5509,6.9581,45.969,1027.15464488281,34.859662,298.242,5.2027,0.9809,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.652,34.5509,6.9575,46.068,1027.15518077689,34.85925,298.12,5.4047,0.9529,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.673,34.5509,6.9576,46.09,1027.1552675968,34.859291,299.682,5.3627,1.1023,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.602,34.551,6.9577,46.018,1027.15500253446,34.859392,298.329,5.7275,1.2672,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.579,34.5507,6.9576,45.995,1027.15467665086,34.859128,298.664,5.0498,1.1792,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.689,34.5509,6.9577,46.106,1027.1553269668,34.859386,298.031,5.1699,1.3296,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.862,34.5508,6.9576,46.281,1027.15606324671,34.859318,297.957,5.3921,1.224,47.342,"14"
"PE486_S12C01","PE486_8","PE486","8",45.905,34.5508,6.9576,46.324,1027.15625996843,34.859378,297.795,5.415,1.054,47.342,"14"
