"Original_station_cast","Location_Station_Number","Location","Station_Number","Depth","Salinity","Temperature","Pressure","Density","Conductivity","Oxygen","Turbidity","Chlorophyll","Max_Depth","Station"
"PE486_S09C01","PE486_5","PE486",5,3.395,34.6902,6.8812,3.426,1027.07940290538,34.896317,381.99,4.4277,0.3729,31.357,12
"PE486_S09C01","PE486_5","PE486",5,3.771,34.6319,6.8891,3.805,1027.03445695479,34.850914,387.878,4.3527,0.3466,31.357,12
"PE486_S09C01","PE486_5","PE486",5,4.144,34.6115,6.8757,4.181,1027.02205367576,34.820459,395.778,4.3689,0.3329,31.357,12
"PE486_S09C01","PE486_5","PE486",5,4.574,34.6115,6.8534,4.615,1027.02708412579,34.800311,404.183,4.4023,0.3334,31.357,12
"PE486_S09C01","PE486_5","PE486",5,5.097,34.6136,6.8432,5.143,1027.03253568756,34.793117,414.17,4.3778,0.3194,31.357,12
"PE486_S09C01","PE486_5","PE486",5,5.639,34.612,6.8362,5.69,1027.03474333856,34.785507,426.013,4.3497,0.3101,31.357,12
"PE486_S09C01","PE486_5","PE486",5,6.11,34.6069,6.8336,6.165,1027.03328378661,34.778766,438.329,4.3679,0.3193,31.357,12
"PE486_S09C01","PE486_5","PE486",5,6.517,34.6031,6.8328,6.576,1027.0323029649,34.774807,450.09,4.3764,0.3216,31.357,12
"PE486_S09C01","PE486_5","PE486",5,6.911,34.5877,6.8324,6.974,1027.02213351748,34.760652,459.717,4.3539,0.295,31.357,12
"PE486_S09C01","PE486_5","PE486",5,7.322,34.5749,6.8313,7.389,1027.01417122163,34.748244,470.644,4.3539,0.2974,31.357,12
"PE486_S09C01","PE486_5","PE486",5,7.771,34.567,6.8305,7.841,1027.0101708966,34.740581,480.98,4.3644,0.3121,31.357,12
"PE486_S09C01","PE486_5","PE486",5,8.227,34.5616,6.8297,8.302,1027.00816754843,34.735152,489.607,4.3939,0.32,31.357,12
"PE486_S09C01","PE486_5","PE486",5,8.631,34.5569,6.83,8.709,1027.00631480087,34.731391,495.151,4.3637,0.326,31.357,12
"PE486_S09C01","PE486_5","PE486",5,8.996,34.5529,6.8314,9.077,1027.00468137207,34.729236,479.966,4.3858,0.3107,31.357,12
"PE486_S09C01","PE486_5","PE486",5,9.391,34.552,6.8326,9.476,1027.00564221384,34.729646,423.984,4.3857,0.3037,31.357,12
"PE486_S09C01","PE486_5","PE486",5,9.817,34.5499,6.8335,9.906,1027.00584714132,34.728796,385.716,4.3833,0.3058,31.357,12
"PE486_S09C01","PE486_5","PE486",5,10.31,34.5484,6.8336,10.403,1027.00693721597,34.727728,366.026,4.37,0.3067,31.357,12
"PE486_S09C01","PE486_5","PE486",5,10.842,34.5484,6.8336,10.94,1027.00939752729,34.727964,353.024,4.3747,0.3147,31.357,12
"PE486_S09C01","PE486_5","PE486",5,11.342,34.5481,6.8336,11.444,1027.01147194415,34.727967,342.029,4.3779,0.3085,31.357,12
"PE486_S09C01","PE486_5","PE486",5,11.787,34.5417,6.833,11.894,1027.00860887384,34.721811,333.331,4.3508,0.3033,31.357,12
"PE486_S09C01","PE486_5","PE486",5,12.256,34.5412,6.8327,12.367,1027.01042562521,34.721356,327.378,4.3801,0.3211,31.357,12
"PE486_S09C01","PE486_5","PE486",5,12.724,34.5399,6.833,12.839,1027.01153033992,34.720675,324.576,4.4097,0.3236,31.357,12
"PE486_S09C01","PE486_5","PE486",5,13.14,34.5392,6.8322,13.259,1027.01301584163,34.719471,321.489,4.4502,0.3474,31.357,12
"PE486_S09C01","PE486_5","PE486",5,13.554,34.5409,6.8293,13.677,1027.01665530465,34.71849,315.447,4.4503,0.3357,31.357,12
"PE486_S09C01","PE486_5","PE486",5,13.946,34.5429,6.8257,14.072,1027.02051926349,34.71733,310.728,4.4337,0.3171,31.357,12
"PE486_S09C01","PE486_5","PE486",5,14.311,34.543,6.8238,14.44,1027.02254193658,34.715796,305.558,4.4618,0.3088,31.357,12
"PE486_S09C01","PE486_5","PE486",5,14.705,34.5423,6.8228,14.838,1027.02395381265,34.714473,302.784,4.455,0.3064,31.357,12
"PE486_S09C01","PE486_5","PE486",5,15.156,34.5395,6.8223,15.293,1027.02391608596,34.71164,297.511,4.4771,0.3117,31.357,12
"PE486_S09C01","PE486_5","PE486",5,15.619,34.5383,6.8221,15.76,1027.02514412538,34.710531,294.488,4.4127,0.3153,31.357,12
"PE486_S09C01","PE486_5","PE486",5,16.068,34.5375,6.8213,16.214,1027.02670711262,34.709383,291.818,4.4382,0.3297,31.357,12
"PE486_S09C01","PE486_5","PE486",5,16.529,34.5371,6.8208,16.679,1027.02859257494,34.708765,289.282,4.5371,0.3371,31.357,12
"PE486_S09C01","PE486_5","PE486",5,17.027,34.5371,6.8195,17.181,1027.03106925891,34.707825,287.192,4.4839,0.3358,31.357,12
"PE486_S09C01","PE486_5","PE486",5,17.474,34.5366,6.8192,17.632,1027.03278512961,34.70726,284.898,4.5356,0.3297,31.357,12
"PE486_S09C01","PE486_5","PE486",5,17.886,34.5354,6.8194,18.048,1027.03372505571,34.706614,282.125,4.4633,0.3232,31.357,12
"PE486_S09C01","PE486_5","PE486",5,18.343,34.5344,6.8195,18.51,1027.03504575785,34.705904,279.992,4.4619,0.3274,31.357,12
"PE486_S09C01","PE486_5","PE486",5,18.786,34.5338,6.8194,18.956,1027.03663324859,34.705557,277.98,4.455,0.3169,31.357,12
"PE486_S09C01","PE486_5","PE486",5,19.114,34.5343,6.8193,19.287,1027.03855433917,34.70597,275.716,4.4943,0.3193,31.357,12
"PE486_S09C01","PE486_5","PE486",5,19.377,34.534,6.8195,19.553,1027.03951104192,34.706039,273.956,4.4795,0.3312,31.357,12
"PE486_S09C01","PE486_5","PE486",5,19.727,34.5328,6.8199,19.906,1027.04013507655,34.70556,271.168,4.508,0.3212,31.357,12
"PE486_S09C01","PE486_5","PE486",5,20.155,34.5321,6.8202,20.338,1027.04152572005,34.705321,269.504,4.5367,0.3193,31.357,12
"PE486_S09C01","PE486_5","PE486",5,20.565,34.5315,6.8204,20.751,1027.04292113635,34.705195,267.307,4.4979,0.3358,31.357,12
"PE486_S09C01","PE486_5","PE486",5,20.88,34.5313,6.8203,21.069,1027.04423506185,34.705016,264.585,4.4637,0.3351,31.357,12
"PE486_S09C01","PE486_5","PE486",5,21.145,34.5315,6.82,21.336,1027.04565545762,34.705015,262.884,4.4686,0.3507,31.357,12
"PE486_S09C01","PE486_5","PE486",5,21.461,34.5315,6.8197,21.655,1027.04715761595,34.704868,261.832,4.499,0.3283,31.357,12
"PE486_S09C01","PE486_5","PE486",5,21.911,34.531,6.8192,22.109,1027.04891431394,34.704203,260.031,4.516,0.328,31.357,12
"PE486_S09C01","PE486_5","PE486",5,22.452,34.5301,6.8187,22.655,1027.0507795612,34.703184,258.963,4.4904,0.3214,31.357,12
"PE486_S09C01","PE486_5","PE486",5,22.871,34.5279,6.8175,23.078,1027.05115978513,34.700293,258.552,4.4629,0.3271,31.357,12
"PE486_S09C01","PE486_5","PE486",5,23.158,34.5267,6.815,23.368,1027.0518898848,34.697059,259.568,4.5273,0.3171,31.357,12
"PE486_S09C01","PE486_5","PE486",5,23.48,34.5251,6.8136,23.693,1027.05231768922,34.694515,270.51,4.546,0.322,31.357,12
"PE486_S09C01","PE486_5","PE486",5,23.963,34.5252,6.8106,24.18,1027.0550350611,34.69212,280.813,4.5185,0.33,31.357,12
"PE486_S09C01","PE486_5","PE486",5,24.469,34.5228,6.8105,24.691,1027.05551222565,34.690037,284.888,4.5454,0.3374,31.357,12
"PE486_S09C01","PE486_5","PE486",5,24.828,34.5223,6.8114,25.053,1027.05665693184,34.690591,285.349,4.5891,0.3335,31.357,12
"PE486_S09C01","PE486_5","PE486",5,25.069,34.5222,6.81,25.296,1027.05788238108,34.68936,286.074,4.5288,0.3265,31.357,12
"PE486_S09C01","PE486_5","PE486",5,25.356,34.5219,6.8099,25.586,1027.05898977749,34.689102,288.035,4.512,0.3321,31.357,12
"PE486_S09C01","PE486_5","PE486",5,25.735,34.5215,6.8088,25.969,1027.06058105083,34.687997,288.565,4.5366,0.3507,31.357,12
"PE486_S09C01","PE486_5","PE486",5,26.146,34.5216,6.8082,26.383,1027.06263738007,34.687586,289.84,4.5371,0.3461,31.357,12
"PE486_S09C01","PE486_5","PE486",5,26.534,34.5218,6.8056,26.774,1027.06493871599,34.685662,292,4.5206,0.3287,31.357,12
"PE486_S09C01","PE486_5","PE486",5,26.871,34.5218,6.8029,27.114,1027.0668635522,34.683298,291.393,4.5253,0.3278,31.357,12
"PE486_S09C01","PE486_5","PE486",5,27.191,34.5213,6.8028,27.437,1027.06796566684,34.682951,292.476,4.5329,0.3194,31.357,12
"PE486_S09C01","PE486_5","PE486",5,27.584,34.5211,6.8029,27.835,1027.06961878314,34.683037,292.355,4.5498,0.3271,31.357,12
"PE486_S09C01","PE486_5","PE486",5,28.073,34.5213,6.8022,28.327,1027.0721242064,34.682835,292.95,4.6602,0.3228,31.357,12
"PE486_S09C01","PE486_5","PE486",5,28.499,34.5213,6.8019,28.758,1027.0741393239,34.682783,293.548,4.64,0.3296,31.357,12
"PE486_S09C01","PE486_5","PE486",5,28.818,34.5211,6.8024,29.08,1027.07538982973,34.683125,294.064,4.6261,0.3542,31.357,12
"PE486_S09C01","PE486_5","PE486",5,29.165,34.5211,6.803,29.43,1027.07691140118,34.683838,293.577,4.6935,0.3725,31.357,12
"PE486_S09C01","PE486_5","PE486",5,29.633,34.5211,6.8018,29.902,1027.07923676949,34.683025,294.334,4.614,0.3621,31.357,12
"PE486_S09C01","PE486_5","PE486",5,30.115,34.5212,6.8013,30.388,1027.08160920275,34.68284,294.699,4.6083,0.3482,31.357,12
"PE486_S09C01","PE486_5","PE486",5,30.489,34.5213,6.8,30.766,1027.08359580608,34.681866,295.156,4.7061,0.3608,31.357,12
"PE486_S09C01","PE486_5","PE486",5,30.768,34.5209,6.8014,31.048,1027.08438408766,34.682971,295.039,4.8229,0.3461,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.017,34.5209,6.8015,31.299,1027.08552017655,34.683211,295.31,4.7272,0.387,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.112,34.521,6.8015,31.395,1027.08603811871,34.683315,296.562,4.6892,0.3625,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.109,34.5211,6.801,31.392,1027.08617065895,34.682856,295.428,4.6613,0.3608,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.138,34.521,6.8012,31.421,1027.08619804948,34.682998,296.069,4.6254,0.3605,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.148,34.521,6.801,31.431,1027.08627107952,34.682846,296.193,4.6275,0.3636,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.121,34.5209,6.8013,31.404,1027.08602835116,34.683072,296.329,4.6593,0.3676,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.115,34.5208,6.8017,31.398,1027.0858681987,34.683295,295.988,4.6804,0.3536,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.198,34.5209,6.8019,31.481,1027.08629936642,34.683586,296.573,4.69,0.426,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.319,34.5209,6.8017,31.603,1027.0868854072,34.683406,296.143,4.7207,0.3975,31.357,12
"PE486_S09C01","PE486_5","PE486",5,31.357,34.521,6.8012,31.642,1027.08721032936,34.683063,295.662,4.714,0.36,31.357,12
"PE486_S10C01","PE486_6","PE486",6,3.189,34.7137,7.1502,3.218,1027.05961633062,35.164047,369.516,4.6347,0.4749,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,3.647,34.7217,7.1333,3.68,1027.07034296192,35.156051,378.1,4.6287,0.3797,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,4.081,34.7248,7.1182,4.118,1027.07687701309,35.145239,387.721,4.6111,0.3238,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,4.526,34.7254,7.1036,4.567,1027.08143577246,35.132521,397.812,4.6059,0.2996,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,5.007,34.7334,7.0879,5.053,1027.09209891715,35.125668,408.959,4.6017,0.287,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,5.369,34.7379,7.0792,5.418,1027.09849706707,35.121944,419.46,4.6048,0.2879,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,5.452,34.7347,7.0823,5.501,1027.0959440666,35.121845,428.32,4.6006,0.288,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,5.553,34.7284,7.0889,5.604,1027.09057215749,35.122251,433.496,4.601,0.3326,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,5.918,34.7193,7.095,5.972,1027.08429339288,35.119745,437.201,4.6177,0.3129,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,6.343,34.7066,7.0975,6.401,1027.07598142215,35.110685,444.661,4.6083,0.3245,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,6.769,34.7131,7.0759,6.831,1027.0860356917,35.096969,455.1,4.584,0.295,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,7.202,34.7821,6.9968,7.267,1027.1529472526,35.087317,467.21,4.5486,0.2842,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,7.632,34.8743,6.8883,7.702,1027.24200882895,35.071332,478.592,4.5196,0.2727,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,8.074,34.9715,6.7522,8.147,1027.33872216412,35.03407,489.687,4.5076,0.267,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,8.521,35.0208,6.6528,8.599,1027.39287799435,34.987246,497.788,4.5162,0.2656,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,8.959,35.0001,6.6218,9.041,1027.38288706081,34.940264,485.008,4.5417,0.278,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,9.399,34.9388,6.6332,9.484,1027.33538827179,34.895917,428.04,4.5406,0.2704,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,9.84,34.9024,6.6323,9.929,1027.30905296639,34.862671,388.115,4.5195,0.2826,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,10.3,34.994,6.524,10.394,1027.39745702553,34.845523,367.954,4.4946,0.3392,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,10.724,35.086,6.4264,10.822,1027.48450945069,34.838316,355.82,4.4498,0.3754,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,11.124,35.1365,6.3586,11.226,1027.53493169971,34.821095,346.825,4.4126,0.4441,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,11.556,35.1108,6.3094,11.661,1027.52328731049,34.753152,338.912,4.3983,0.3738,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,12.048,35.0674,6.2453,12.158,1027.49997263996,34.65583,331.659,4.3958,0.3539,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,12.541,35.0609,6.1898,12.655,1027.50441171924,34.599375,328.981,4.3602,0.4521,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,12.985,35.0438,6.1544,13.104,1027.49767262847,34.551941,329.611,4.3368,0.6189,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,13.41,35.0029,6.1349,13.532,1027.4700951116,34.498076,326.42,4.3344,0.5035,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,13.844,34.9774,6.1275,13.971,1027.45307254883,34.468802,320.746,4.3458,0.4805,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,14.286,34.9495,6.122,14.417,1027.43395290865,34.43928,316.713,4.3844,0.4554,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,14.732,34.9327,6.1151,14.866,1027.4237325822,34.418281,313.095,4.354,0.6835,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,15.158,34.9193,6.1108,15.297,1027.41575947113,34.40263,308.504,4.3761,1.0681,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,15.545,34.9126,6.1078,15.687,1027.41268450545,34.394143,305.246,4.4026,1.2878,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,15.921,34.9006,6.1113,16.066,1027.40456307084,34.386874,302.912,4.4145,1.2276,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,16.328,34.8831,6.1135,16.478,1027.3924478291,34.373549,298.789,4.4318,1.1794,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,16.789,34.8665,6.1149,16.942,1027.38138092488,34.360263,296.24,4.4638,1.4051,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,17.267,34.8596,6.1081,17.425,1027.37906690891,34.348154,293.414,4.4712,2.2999,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,17.73,34.8585,6.1042,17.892,1027.38085364653,34.343875,291.509,4.4666,2.5018,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,18.183,34.8494,6.1032,18.35,1027.3759507717,34.33509,290.078,4.5005,1.8662,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,18.657,34.8435,6.1016,18.828,1027.37372685576,34.328676,289.535,4.4935,2.2818,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,19.175,34.8287,6.1027,19.35,1027.36437715184,34.316804,287.112,4.4723,2.1706,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,19.671,34.8281,6.0991,19.851,1027.36667334073,34.313168,285.79,4.5073,1.8805,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,20.103,34.8269,6.0987,20.287,1027.36778776821,34.311985,284.013,4.5019,3.2649,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,20.481,34.821,6.1015,20.668,1027.36455093198,34.309397,283.491,4.6028,2.9383,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,20.871,34.8157,6.1044,21.062,1027.3618314773,34.307605,282.061,4.5915,3.7781,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.292,34.8101,6.1038,21.487,1027.35947045894,34.302228,279.5,4.6489,3.8412,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.626,34.8105,6.1074,21.824,1027.36086887025,34.30609,277.688,4.6349,4.5312,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.662,34.8237,6.1133,21.86,1027.37062483051,34.3231,275.178,4.683,4.0117,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.682,34.8444,6.1172,21.881,1027.38645087402,34.345057,271.963,4.811,3.748,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.7,34.8394,6.1192,21.899,1027.38235424078,34.342487,267.837,4.6849,3.1792,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.768,34.8443,6.1243,21.967,1027.38585025707,34.351473,265.397,4.6169,2.2415,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.871,34.8399,6.1272,22.071,1027.3825029228,34.350218,261.967,4.6494,2.7451,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,21.969,34.8312,6.1321,22.171,1027.37550667971,34.347036,259.52,4.6433,2.9409,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.055,34.8249,6.1403,22.257,1027.36990110173,34.349072,256.11,4.6514,3.4943,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.105,34.8184,6.1452,22.307,1027.36439995563,34.347692,253.734,4.6841,2.8361,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.155,34.8106,6.1544,22.358,1027.35732720438,34.349222,250.886,4.6766,1.73,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.207,34.8132,6.155,22.41,1027.35952706207,34.352099,248.114,4.6419,1.8851,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.247,34.8104,6.1573,22.45,1027.35721749266,34.35174,245.946,4.7126,2.4082,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.289,34.8043,6.1664,22.493,1027.35145303379,34.35465,242.781,4.6623,2.4724,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.319,34.7959,6.1656,22.523,1027.34510849098,34.346433,241.245,4.6909,1.8774,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.314,34.7908,6.1676,22.518,1027.3408276472,34.343703,238.791,4.6604,1.8238,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.265,34.787,6.1727,22.469,1027.33696205596,34.345005,237.045,4.7383,3.1156,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.283,34.7867,6.1712,22.487,1027.3370040068,34.343342,235.466,4.5584,3.3435,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.373,34.7839,6.1691,22.578,1027.335498996,34.338934,233.465,4.6342,2.5722,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.403,34.7639,6.1726,22.608,1027.31950248491,34.324358,231.49,4.6433,3.0107,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.342,34.7593,6.1734,22.547,1027.31551199255,34.321077,231.276,4.606,3.7707,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.301,34.753,6.1727,22.506,1027.3104749053,34.314768,230.461,4.6701,3.693,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.363,34.7457,6.1694,22.568,1027.3054637626,34.305387,230.501,4.6784,3.9761,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.443,34.7351,6.1646,22.649,1027.29814647181,34.291624,230.308,4.6455,2.5936,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.443,34.7328,6.1534,22.648,1027.29778723568,34.279382,231.024,4.7704,2.5499,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.384,34.7426,6.1358,22.589,1027.30747422729,34.271906,232.796,4.8603,2.4304,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.355,34.7543,6.125,22.559,1027.31790482543,34.272516,235.624,4.6486,2.5855,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.38,34.7623,6.1195,22.585,1027.32500723068,34.274579,236.233,4.6333,2.2531,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.398,34.7608,6.1181,22.603,1027.32409424827,34.27204,236.665,4.9042,2.717,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.359,34.7607,6.1133,22.564,1027.32445547201,34.26761,236.833,4.6257,3.1508,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.287,34.7667,6.1096,22.491,1027.32930208863,34.269455,237.466,4.5908,4.576,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.371,34.7663,6.1071,22.575,1027.32969666707,34.266837,238.073,4.5287,3.9335,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.613,34.7524,6.1045,22.82,1027.32025708849,34.252322,237.517,4.7567,6.5862,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.812,34.7368,6.0935,23.021,1027.31036278469,34.228541,239.464,4.6466,5.6232,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,22.922,34.7367,6.073,23.131,1027.31342461648,34.209826,242.784,4.6645,4.8582,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.048,34.7284,6.0645,23.259,1027.30859419166,34.194843,253.372,4.6571,6.0361,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.203,34.7194,6.0626,23.416,1027.3025007711,34.185234,263.616,4.629,4.82,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.347,34.7084,6.0606,23.56,1027.29479163703,34.173737,267.362,4.6533,3.5484,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.462,34.6944,6.0606,23.677,1027.28434893706,34.161366,270.763,4.7456,3.8612,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.562,34.6955,6.0595,23.778,1027.28581706873,34.161407,275.567,4.7984,4.1387,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.641,34.693,6.0586,23.858,1027.28433940086,34.158382,279.123,4.7403,4.6573,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.751,34.6905,6.058,23.969,1027.28296582172,34.155746,281.769,4.6791,4.941,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.88,34.6887,6.0578,24.098,1027.28217279161,34.153963,281.959,4.6926,4.3441,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,23.976,34.6872,6.0578,24.196,1027.28144689975,34.152663,284.509,4.6718,3.3887,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.067,34.6861,6.0576,24.287,1027.28102817951,34.151527,287.644,4.7478,2.7347,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.196,34.6849,6.0578,24.418,1027.28066370345,34.15071,289.906,4.7542,4.135,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.358,34.6842,6.0576,24.581,1027.28088977809,34.14997,291.89,4.79,3.5443,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.499,34.6831,6.0577,24.724,1027.28067172418,34.14917,293.154,4.8238,3.2165,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.63,34.6826,6.0578,24.856,1027.28087368929,34.148936,294.527,4.6779,2.9651,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.754,34.6821,6.059,24.981,1027.28090252452,34.149611,295.082,4.754,4.0295,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.844,34.6819,6.0596,25.072,1027.28108719275,34.150072,296.427,4.6847,4.0212,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,24.93,34.682,6.0594,25.158,1027.28158667946,34.149967,297.177,4.7413,6.0215,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,25.054,34.6815,6.0595,25.283,1027.28175645013,34.14967,297.794,4.7957,5.2857,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,25.233,34.6814,6.0599,25.464,1027.28245898579,34.150018,298.269,4.7188,4.1187,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,25.361,34.6813,6.0594,25.593,1027.28303776449,34.149555,299.702,4.7583,5.0494,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,25.482,34.6808,6.0593,25.716,1027.28322396634,34.149138,299.42,4.8336,3.9237,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,25.713,34.6809,6.0594,25.949,1027.2843608957,34.149341,300.109,4.7356,3.0441,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,25.961,34.6803,6.0604,26.199,1027.28491160834,34.149852,300.711,4.6144,3.3099,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,26.23,34.6817,6.0672,26.47,1027.28638371925,34.15738,301.249,4.6479,3.3525,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,26.495,34.6825,6.0675,26.738,1027.28820483129,34.158496,301.779,4.7181,3.8663,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,26.801,34.6813,6.0676,27.046,1027.28866692027,34.157668,301.797,4.7064,4.6434,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,27.133,34.6821,6.0674,27.381,1027.29086018579,34.158337,302.753,4.926,5.1482,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,27.435,34.6824,6.0678,27.687,1027.29245099236,34.159107,302.767,4.9341,5.643,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,27.751,34.6824,6.0678,28.005,1027.29391299185,34.159224,303.211,4.8279,5.5792,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,28.105,34.6821,6.0683,28.363,1027.29525943592,34.159617,304.215,4.8688,4.9685,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,28.388,34.6817,6.0686,28.648,1027.29621748956,34.159653,303.603,4.9146,4.425,28.458,13.1
"PE486_S10C01","PE486_6","PE486",6,28.417,34.6817,6.0686,28.677,1027.29635081371,34.159692,304.463,4.8577,3.9387,28.458,13.1
