"Overlay","Filename","Overlay_Gate","Gate","Total_Events","percent_gated_cells","percent_all_cells","Location","Station_Number","Depth","Location_Station","Acquisition_Duration","Flow_Rate","cells_per_mL"
1,"Cruise_NorthSea_PE486_Algae_PE486_4_15m.fcs compensated","1","3",9157,69.67,56.43,"PE486",4,15,"PE486_4",10,107,8557.94392523365
1,"Cruise_NorthSea_PE486_Algae_PE486_4_30m.fcs compensated","1","3",2393,48.95,34.22,"PE486",4,30,"PE486_4",10,107,2236.44859813084
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","3",2558,64.37,34.2,"PE486",5,7,"PE486_5",10,107,2390.65420560748
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","3",2631,66.47,35.43,"PE486",5,15,"PE486_5",10,107,2458.8785046729
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","3",6828,77.53,64.18,"PE486",6,7,"PE486_6",10,107,6381.30841121495
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","3",6828,77.53,64.18,"PE486",6,7,"PE486_6",10,107,6381.30841121495
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","3",6828,77.53,64.18,"PE486",6,7,"PE486_6",10,107,6381.30841121495
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","3",3226,67.48,50.84,"PE486",6,15,"PE486_6",10,107,3014.95327102804
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","3",10663,82.53,69.65,"PE486",7,7,"PE486_7",10,107,9965.42056074766
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","3",5407,50.89,35.51,"PE486",7,15,"PE486_7",10,107,5053.27102803738
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","3",2503,24.24,14.51,"PE486",7,30,"PE486_7",10,107,2339.2523364486
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","3",14113,90.13,67.8,"PE486",8,7,"PE486_8",10,107,13189.7196261682
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","3",11525,88.5,65.37,"PE486",8,15,"PE486_8",10,107,10771.0280373832
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","3",2693,59.41,32.81,"PE486",8,30,"PE486_8",10,107,2516.82242990654
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","1","5",6840,31.99,12.27,"PE477",1,7,"PE477_1",10,129,5302.32558139535
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","1","5",1391,34.11,3.07,"PE477",2,7,"PE477_2",10,129,1078.29457364341
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","1","5",1331,23.4,2.78,"PE477",2,15,"PE477_2",10,129,1031.78294573643
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","1","5",1455,19.45,2.91,"PE477",2,30,"PE477_2",10,129,1127.90697674419
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","1","5",5177,37.19,14.67,"PE477",3,7,"PE477_3",10,129,4013.17829457364
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","1","5",4686,37.79,15.04,"PE477",3,15,"PE477_3",10,129,3632.55813953488
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","1","5",2464,37.75,14.7,"PE477",3,30,"PE477_3",9,129,2122.30835486649
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","1","5",3182,34.32,17.2,"PE477",4,7,"PE477_4",10,129,2466.66666666667
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","1","5",756,22.1,3.89,"PE477",4,15,"PE477_4",10,129,586.046511627907
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","1","5",490,22.16,3.61,"PE477",4,30,"PE477_4",10,129,379.84496124031
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","1","5",18810,39.08,11.26,"PE477",5,7,"PE477_5",10,129,14581.3953488372
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","1","5",19157,38.53,11.4,"PE477",5,15,"PE477_5",10,129,14850.3875968992
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","1","5",7780,49.54,14.6,"PE477",5,30,"PE477_5",10,129,6031.00775193798
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","1","5",4647,24.02,3.79,"PE477",6,7,"PE477_6",10,129,3602.32558139535
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","1","5",4537,23.3,3.64,"PE477",6,15,"PE477_6",10,129,3517.05426356589
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","1","5",2038,30.82,5.6,"PE477",6,30,"PE477_6",10,129,1579.84496124031
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","5",4846,12.09,1.76,"PE477",7,7,"PE477_7",10,129,3756.58914728682
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","5",4846,12.09,1.76,"PE477",7,7,"PE477_7",10,129,3756.58914728682
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","1","5",5054,13.54,1.86,"PE477",7,15,"PE477_7",10,129,3917.82945736434
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","1","5",7734,29.55,3.53,"PE477",7,30,"PE477_7",10,129,5995.3488372093
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","1","5",3067,56.08,27.98,"PE486",1,7,"PE486_1",10,107,2866.35514018692
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","1","5",2921,42.98,22.12,"PE486",1,15,"PE486_1",10,107,2729.90654205607
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","1","5",2594,45.77,21.4,"PE486",1,30,"PE486_1",10,107,2424.29906542056
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","5",4832,62.47,44.08,"PE486",2,7,"PE486_2",10,107,4515.88785046729
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","5",4832,62.47,44.08,"PE486",2,7,"PE486_2",10,107,4515.88785046729
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","1","5",4586,70.67,46.16,"PE486",2,15,"PE486_2",10,107,4285.98130841121
1,"Cruise_NorthSea_PE486_Algae_PE486_2_30m.fcs compensated","1","5",2185,61.17,35.34,"PE486",2,30,"PE486_2",10,107,2042.05607476636
1,"Cruise_NorthSea_PE486_Algae_PE486_3_7m.fcs compensated","1","5",868,33.77,9.89,"PE486",3,7,"PE486_3",10,107,811.214953271028
1,"Cruise_NorthSea_PE486_Algae_PE486_3_15m.fcs compensated","1","5",783,29.21,7.02,"PE486",3,15,"PE486_3",10,107,731.775700934579
1,"Cruise_NorthSea_PE486_Algae_PE486_4_7m.fcs compensated","1","5",6766,54.6,43.66,"PE486",4,7,"PE486_4",10,107,6323.36448598131
1,"Cruise_NorthSea_PE486_Algae_PE486_4_15m.fcs compensated","1","5",7065,53.75,43.54,"PE486",4,15,"PE486_4",10,107,6602.80373831776
1,"Cruise_NorthSea_PE486_Algae_PE486_4_30m.fcs compensated","1","5",2190,44.79,31.32,"PE486",4,30,"PE486_4",10,107,2046.72897196262
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","5",2186,55.01,29.23,"PE486",5,7,"PE486_5",10,107,2042.99065420561
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","5",2287,57.78,30.8,"PE486",5,15,"PE486_5",10,107,2137.38317757009
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","5",3361,38.16,31.59,"PE486",6,7,"PE486_6",10,107,3141.1214953271
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","5",3361,38.16,31.59,"PE486",6,7,"PE486_6",10,107,3141.1214953271
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","5",3361,38.16,31.59,"PE486",6,7,"PE486_6",10,107,3141.1214953271
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","5",2149,44.95,33.87,"PE486",6,15,"PE486_6",10,107,2008.41121495327
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","5",2486,19.24,16.24,"PE486",7,7,"PE486_7",10,107,2323.36448598131
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","5",2061,19.4,13.53,"PE486",7,15,"PE486_7",10,107,1926.16822429907
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","5",1628,15.77,9.44,"PE486",7,30,"PE486_7",10,107,1521.4953271028
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","5",5851,37.37,28.11,"PE486",8,7,"PE486_8",10,107,5468.22429906542
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","5",4900,37.63,27.79,"PE486",8,15,"PE486_8",10,107,4579.43925233645
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","5",2411,53.19,29.37,"PE486",8,30,"PE486_8",10,107,2253.27102803738
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","1","6",14392,67.31,25.83,"PE477",1,7,"PE477_1",10,129,11156.5891472868
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","1","6",290,7.11,0.64,"PE477",2,7,"PE477_2",10,129,224.806201550388
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","1","6",408,7.17,0.85,"PE477",2,15,"PE477_2",10,129,316.279069767442
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","1","6",539,7.2,1.08,"PE477",2,30,"PE477_2",10,129,417.829457364341
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","1","6",6188,44.45,17.54,"PE477",3,7,"PE477_3",10,129,4796.8992248062
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","1","6",5570,44.92,17.88,"PE477",3,15,"PE477_3",10,129,4317.82945736434
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","1","6",1065,16.32,6.35,"PE477",3,30,"PE477_3",9,129,917.312661498708
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","1","6",4212,45.43,22.77,"PE477",4,7,"PE477_4",10,129,3265.11627906977
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","1","6",1064,31.1,5.47,"PE477",4,15,"PE477_4",10,129,824.806201550388
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","1","6",464,20.99,3.42,"PE477",4,30,"PE477_4",10,129,359.68992248062
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","1","6",29857,62.03,17.88,"PE477",5,7,"PE477_5",10,129,23144.9612403101
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","1","6",31140,62.63,18.52,"PE477",5,15,"PE477_5",10,129,24139.5348837209
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","1","6",6877,43.79,12.91,"PE477",5,30,"PE477_5",10,129,5331.00775193798
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","1","6",14026,72.51,11.43,"PE477",6,7,"PE477_6",10,129,10872.8682170543
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","1","6",14380,73.85,11.54,"PE477",6,15,"PE477_6",10,129,11147.2868217054
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","1","6",3404,51.47,9.35,"PE477",6,30,"PE477_6",10,129,2638.75968992248
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","6",32676,81.51,11.85,"PE477",7,7,"PE477_7",10,129,25330.2325581395
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","6",32676,81.51,11.85,"PE477",7,7,"PE477_7",10,129,25330.2325581395
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","1","6",30290,81.16,11.17,"PE477",7,15,"PE477_7",10,129,23480.6201550388
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","1","6",19028,72.69,8.69,"PE477",7,30,"PE477_7",10,129,14750.3875968992
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","1","6",1051,19.22,9.59,"PE486",1,7,"PE486_1",10,107,982.242990654206
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","1","6",1240,18.25,9.39,"PE486",1,15,"PE486_1",10,107,1158.8785046729
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","1","6",1091,19.25,9,"PE486",1,30,"PE486_1",10,107,1019.6261682243
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","6",1747,22.59,15.94,"PE486",2,7,"PE486_2",10,107,1632.71028037383
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","6",1747,22.59,15.94,"PE486",2,7,"PE486_2",10,107,1632.71028037383
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","1","6",1303,20.08,13.11,"PE486",2,15,"PE486_2",10,107,1217.75700934579
1,"Cruise_NorthSea_PE486_Algae_PE486_2_30m.fcs compensated","1","6",587,16.43,9.49,"PE486",2,30,"PE486_2",10,107,548.598130841121
1,"Cruise_NorthSea_PE486_Algae_PE486_3_7m.fcs compensated","1","6",437,17,4.98,"PE486",3,7,"PE486_3",10,107,408.411214953271
1,"Cruise_NorthSea_PE486_Algae_PE486_3_15m.fcs compensated","1","6",311,11.6,2.79,"PE486",3,15,"PE486_3",10,107,290.654205607477
1,"Cruise_NorthSea_PE486_Algae_PE486_4_7m.fcs compensated","1","6",2393,19.31,15.44,"PE486",4,7,"PE486_4",10,107,2236.44859813084
1,"Cruise_NorthSea_PE486_Algae_PE486_4_15m.fcs compensated","1","6",2628,19.99,16.2,"PE486",4,15,"PE486_4",10,107,2456.07476635514
1,"Cruise_NorthSea_PE486_Algae_PE486_4_30m.fcs compensated","1","6",204,4.17,2.92,"PE486",4,30,"PE486_4",10,107,190.654205607477
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","6",481,12.1,6.43,"PE486",5,7,"PE486_5",10,107,449.532710280374
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","6",476,12.03,6.41,"PE486",5,15,"PE486_5",10,107,444.859813084112
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","6",3938,44.71,37.02,"PE486",6,7,"PE486_6",10,107,3680.3738317757
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","6",3938,44.71,37.02,"PE486",6,7,"PE486_6",10,107,3680.3738317757
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","6",3938,44.71,37.02,"PE486",6,7,"PE486_6",10,107,3680.3738317757
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","6",1185,24.79,18.68,"PE486",6,15,"PE486_6",10,107,1107.47663551402
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","6",8670,67.11,56.63,"PE486",7,7,"PE486_7",10,107,8102.80373831776
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","6",3453,32.5,22.68,"PE486",7,15,"PE486_7",10,107,3227.10280373832
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","6",778,7.54,4.51,"PE486",7,30,"PE486_7",10,107,727.102803738318
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","6",9623,61.46,46.23,"PE486",8,7,"PE486_8",10,107,8993.45794392523
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","6",7636,58.63,43.31,"PE486",8,15,"PE486_8",10,107,7136.44859813084
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","6",348,7.68,4.24,"PE486",8,30,"PE486_8",10,107,325.233644859813
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","1","7",278,1.3,0.5,"PE477",1,7,"PE477_1",10,129,215.503875968992
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","1","7",63,1.54,0.14,"PE477",2,7,"PE477_2",10,129,48.8372093023256
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","1","7",162,2.85,0.34,"PE477",2,15,"PE477_2",10,129,125.581395348837
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","1","7",85,1.14,0.17,"PE477",2,30,"PE477_2",10,129,65.8914728682171
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","1","7",163,1.17,0.46,"PE477",3,7,"PE477_3",10,129,126.356589147287
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","1","7",123,0.99,0.39,"PE477",3,15,"PE477_3",10,129,95.3488372093023
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","1","7",41,0.63,0.24,"PE477",3,30,"PE477_3",9,129,35.3143841515935
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","1","7",243,2.62,1.31,"PE477",4,7,"PE477_4",10,129,188.372093023256
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","1","7",115,3.36,0.59,"PE477",4,15,"PE477_4",10,129,89.1472868217054
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","1","7",43,1.94,0.32,"PE477",4,30,"PE477_4",10,129,33.3333333333333
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","1","7",375,0.78,0.22,"PE477",5,7,"PE477_5",10,129,290.697674418605
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","1","7",400,0.8,0.24,"PE477",5,15,"PE477_5",10,129,310.077519379845
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","1","7",150,0.96,0.28,"PE477",5,30,"PE477_5",10,129,116.279069767442
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","1","7",603,3.12,0.49,"PE477",6,7,"PE477_6",10,129,467.441860465116
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","1","7",599,3.08,0.48,"PE477",6,15,"PE477_6",10,129,464.341085271318
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","1","7",125,1.89,0.34,"PE477",6,30,"PE477_6",10,129,96.8992248062015
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","7",3115,7.77,1.13,"PE477",7,7,"PE477_7",10,129,2414.72868217054
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","1","7",3115,7.77,1.13,"PE477",7,7,"PE477_7",10,129,2414.72868217054
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","1","7",2276,6.1,0.84,"PE477",7,15,"PE477_7",10,129,1764.34108527132
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","1","7",531,2.03,0.24,"PE477",7,30,"PE477_7",10,129,411.627906976744
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","1","7",125,2.29,1.14,"PE486",1,7,"PE486_1",10,107,116.822429906542
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","1","7",275,4.05,2.08,"PE486",1,15,"PE486_1",10,107,257.009345794393
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","1","7",204,3.6,1.68,"PE486",1,30,"PE486_1",10,107,190.654205607477
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","7",61,0.79,0.56,"PE486",2,7,"PE486_2",10,107,57.0093457943925
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","1","7",61,0.79,0.56,"PE486",2,7,"PE486_2",10,107,57.0093457943925
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","1","7",54,0.83,0.54,"PE486",2,15,"PE486_2",10,107,50.4672897196262
1,"Cruise_NorthSea_PE486_Algae_PE486_2_30m.fcs compensated","1","7",35,0.98,0.57,"PE486",2,30,"PE486_2",10,107,32.7102803738318
1,"Cruise_NorthSea_PE486_Algae_PE486_3_7m.fcs compensated","1","7",42,1.63,0.48,"PE486",3,7,"PE486_3",10,107,39.2523364485981
1,"Cruise_NorthSea_PE486_Algae_PE486_3_15m.fcs compensated","1","7",45,1.68,0.4,"PE486",3,15,"PE486_3",10,107,42.0560747663551
1,"Cruise_NorthSea_PE486_Algae_PE486_4_7m.fcs compensated","1","7",57,0.46,0.37,"PE486",4,7,"PE486_4",10,107,53.2710280373832
1,"Cruise_NorthSea_PE486_Algae_PE486_4_15m.fcs compensated","1","7",55,0.42,0.34,"PE486",4,15,"PE486_4",10,107,51.4018691588785
1,"Cruise_NorthSea_PE486_Algae_PE486_4_30m.fcs compensated","1","7",20,0.41,0.29,"PE486",4,30,"PE486_4",10,107,18.6915887850467
1,"Cruise_NorthSea_PE486_Algae_PE486_5_7m.fcs compensated","1","7",10,0.25,0.13,"PE486",5,7,"PE486_5",10,107,9.34579439252336
1,"Cruise_NorthSea_PE486_Algae_PE486_5_15m.fcs compensated","1","7",6,0.15,0.08,"PE486",5,15,"PE486_5",10,107,5.60747663551402
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","7",68,0.77,0.64,"PE486",6,7,"PE486_6",10,107,63.5514018691589
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","7",68,0.77,0.64,"PE486",6,7,"PE486_6",10,107,63.5514018691589
1,"Cruise_NorthSea_PE486_Algae_PE486_6_7m.fcs compensated","1","7",68,0.77,0.64,"PE486",6,7,"PE486_6",10,107,63.5514018691589
1,"Cruise_NorthSea_PE486_Algae_PE486_6_15m.fcs compensated","1","7",47,0.98,0.74,"PE486",6,15,"PE486_6",10,107,43.9252336448598
1,"Cruise_NorthSea_PE486_Algae_PE486_7_7m.fcs compensated","1","7",139,1.08,0.91,"PE486",7,7,"PE486_7",10,107,129.906542056075
1,"Cruise_NorthSea_PE486_Algae_PE486_7_15m.fcs compensated","1","7",133,1.25,0.87,"PE486",7,15,"PE486_7",10,107,124.299065420561
1,"Cruise_NorthSea_PE486_Algae_PE486_7_30m.fcs compensated","1","7",137,1.33,0.79,"PE486",7,30,"PE486_7",10,107,128.03738317757
1,"Cruise_NorthSea_PE486_Algae_PE486_8_7m.fcs compensated","1","7",124,0.79,0.6,"PE486",8,7,"PE486_8",10,107,115.88785046729
1,"Cruise_NorthSea_PE486_Algae_PE486_8_15m.fcs compensated","1","7",97,0.74,0.55,"PE486",8,15,"PE486_8",10,107,90.6542056074766
1,"Cruise_NorthSea_PE486_Algae_PE486_8_30m.fcs compensated","1","7",20,0.44,0.24,"PE486",8,30,"PE486_8",10,107,18.6915887850467
1,"Cruise_NorthSea_PE477_Algae_PE477_1_7m.fcs compensated","5","8",526,7.69,0.94,"PE477",1,7,"PE477_1",10,129,407.751937984496
1,"Cruise_NorthSea_PE477_Algae_PE477_2_7m.fcs compensated","5","8",681,48.96,1.5,"PE477",2,7,"PE477_2",10,129,527.906976744186
1,"Cruise_NorthSea_PE477_Algae_PE477_2_15m.fcs compensated","5","8",595,44.7,1.24,"PE477",2,15,"PE477_2",10,129,461.240310077519
1,"Cruise_NorthSea_PE477_Algae_PE477_2_30m.fcs compensated","5","8",639,43.92,1.28,"PE477",2,30,"PE477_2",10,129,495.348837209302
1,"Cruise_NorthSea_PE477_Algae_PE477_3_7m.fcs compensated","5","8",549,10.6,1.56,"PE477",3,7,"PE477_3",10,129,425.581395348837
1,"Cruise_NorthSea_PE477_Algae_PE477_3_15m.fcs compensated","5","8",574,12.25,1.84,"PE477",3,15,"PE477_3",10,129,444.961240310078
1,"Cruise_NorthSea_PE477_Algae_PE477_3_30m.fcs compensated","5","8",568,23.05,3.39,"PE477",3,30,"PE477_3",9,129,489.233419465978
1,"Cruise_NorthSea_PE477_Algae_PE477_4_7m.fcs compensated","5","8",204,6.41,1.1,"PE477",4,7,"PE477_4",10,129,158.139534883721
1,"Cruise_NorthSea_PE477_Algae_PE477_4_15m.fcs compensated","5","8",108,14.29,0.56,"PE477",4,15,"PE477_4",10,129,83.7209302325581
1,"Cruise_NorthSea_PE477_Algae_PE477_4_30m.fcs compensated","5","8",116,23.67,0.85,"PE477",4,30,"PE477_4",10,129,89.922480620155
1,"Cruise_NorthSea_PE477_Algae_PE477_5_7m.fcs compensated","5","8",1403,7.46,0.84,"PE477",5,7,"PE477_5",10,129,1087.59689922481
1,"Cruise_NorthSea_PE477_Algae_PE477_5_15m.fcs compensated","5","8",1469,7.67,0.87,"PE477",5,15,"PE477_5",10,129,1138.75968992248
1,"Cruise_NorthSea_PE477_Algae_PE477_5_30m.fcs compensated","5","8",1333,17.13,2.5,"PE477",5,30,"PE477_5",10,129,1033.33333333333
1,"Cruise_NorthSea_PE477_Algae_PE477_6_7m.fcs compensated","5","8",471,10.14,0.38,"PE477",6,7,"PE477_6",10,129,365.116279069767
1,"Cruise_NorthSea_PE477_Algae_PE477_6_15m.fcs compensated","5","8",458,10.09,0.37,"PE477",6,15,"PE477_6",10,129,355.038759689922
1,"Cruise_NorthSea_PE477_Algae_PE477_6_30m.fcs compensated","5","8",309,15.16,0.85,"PE477",6,30,"PE477_6",10,129,239.53488372093
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","5","8",307,6.34,0.11,"PE477",7,7,"PE477_7",10,129,237.984496124031
1,"Cruise_NorthSea_PE477_Algae_PE477_7_7m_Bottle3.fcs compensated","5","8",307,6.34,0.11,"PE477",7,7,"PE477_7",10,129,237.984496124031
1,"Cruise_NorthSea_PE477_Algae_PE477_7_15m.fcs compensated","5","8",279,5.52,0.1,"PE477",7,15,"PE477_7",10,129,216.279069767442
1,"Cruise_NorthSea_PE477_Algae_PE477_7_30m.fcs compensated","5","8",329,4.25,0.15,"PE477",7,30,"PE477_7",10,129,255.038759689922
1,"Cruise_NorthSea_PE486_Algae_PE486_1_7m.fcs compensated","5","8",481,15.68,4.39,"PE486",1,7,"PE486_1",10,107,449.532710280374
1,"Cruise_NorthSea_PE486_Algae_PE486_1_15m.fcs compensated","5","8",492,16.84,3.73,"PE486",1,15,"PE486_1",10,107,459.81308411215
1,"Cruise_NorthSea_PE486_Algae_PE486_1_30m.fcs compensated","5","8",548,21.13,4.52,"PE486",1,30,"PE486_1",10,107,512.14953271028
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","5","8",644,13.33,5.87,"PE486",2,7,"PE486_2",10,107,601.869158878505
1,"Cruise_NorthSea_PE486_Algae_PE486_2_7m.fcs compensated","5","8",644,13.33,5.87,"PE486",2,7,"PE486_2",10,107,601.869158878505
1,"Cruise_NorthSea_PE486_Algae_PE486_2_15m.fcs compensated","5","8",679,14.81,6.83,"PE486",2,15,"PE486_2",10,107,634.579439252336
